1676,Helleborus foetidus,,891
1129,Helminthotheca echioides,,892
878,Hemerocallis fulva,,893
1369,Hemitomes congestum,,894
1982,Hemizonia congesta,,895
943,Heracleum maximum,,896
79,Herbertia lahue,,897
1940,Hesperis matronalis,,898
229,Hesperoyucca whipplei,,899
1587,Heteromeles arbutifolia,,900
169,Heterotheca grandiflora,,901
1504,Heterotheca subaxillaris,,902
463,Heuchera micrantha,,903
1894,Hexastylis arifolia,,904
2081,Hibiscus laevis,,905
77,Hibiscus moscheutos,,906
1374,Hibiscus rosa-sinensis,,907
880,Hibiscus syriacus,,908
1596,Hibiscus trionum,,909
1643,Hieracium albiflorum,,910
1709,Hieracium aurantiacum,,911
874,Hieracium caespitosum,,912
544,Hieracium venosum,,913
944,Hirschfeldia incana,,914
949,Histiopteris incisa,,915
287,Hoheria populnea,,916
854,Holcus lanatus,,917
1057,Holodiscus discolor,,918
1286,Homalosorus pycnocarpos,,919
657,Hordeum jubatum,,920
856,Hordeum murinum,,921
419,Hosackia gracilis,,922
164,Houstonia caerulea,,923
486,Houstonia pusilla,,924
728,Humulus lupulus,,925
99,Huperzia lucidula,,926
1772,Hyacinthoides non-scripta,,927
1947,Hydrangea arborescens,,928
997,Hydrastis canadensis,,929
7,Hydrocotyle bonariensis,,930
850,Hydrocotyle ranunculoides,,931
1511,Hydrophyllum capitatum,,932
887,Hydrophyllum tenuipes,,933
1762,Hydrophyllum virginianum,,934
501,Hylocomium splendens,,935
20,Hymenopappus scabiosaeus,,936
1378,Hymenophyllum demissum,,937
138,Hymenophyllum dilatatum,,938
1194,Hymenophyllum nephrophyllum,,939
889,Hypericum androsaemum,,940
1317,Hypericum hypericoides,,941
134,Hypericum perforatum,,942
948,Hypochaeris radicata,,943
2066,Hypoxis hirsuta,,944
231,Hyptis emoryi,,945
40,Ibervillea lindheimeri,,946
284,Ileostylus micranthus,,947
1770,Ilex aquifolium,,948
1315,Ilex decidua,,949
986,Ilex opaca,,950
95,Ilex verticillata,,951
1296,Ilex vomitoria,,952
1756,Impatiens capensis,,953
1758,Impatiens glandulifera,,954
1241,Impatiens noli-tangere,,955
1148,Impatiens pallida,,956
566,Impatiens parviflora,,957
629,Indigofera miniata,,958
641,Inula helenium,,959
1038,Ipomoea cordatotriloba,,960
894,Ipomoea hederacea,,961
653,Ipomoea imperati,,962
895,Ipomoea indica,,963
1037,Ipomoea lacunosa,,964
1968,Ipomoea pandurata,,965
819,Ipomoea pes-caprae,,966
731,Ipomoea purpurea,,967
667,Ipomopsis aggregata,,968
1312,Ipomopsis rubra,,969
205,Iris cristata,,970
440,Iris douglasiana,,971
1775,Iris foetidissima,,972
73,Iris missouriensis,,973
2088,Iris pseudacorus,,974
1969,Iris versicolor,,975
900,Isocoma menziesii,,976
1884,Iva annua,,977
904,Jacaranda mimosifolia,,978
1271,Jacobaea vulgaris,,979
521,Jatropha dioica,,980
1026,Jaumea carnosa,,981
1423,Jeffersonia diphylla,,982
1329,Juglans californica,,983
1407,Juglans cinerea,,984
1328,Juglans hindsii,,985
1330,Juglans nigra,,986
1712,Juglans regia,,987
1784,Juncus effusus,,988
1521,Juniperus ashei,,989
120,Juniperus californica,,990
289,Juniperus communis,,991
1829,Juniperus deppeana,,992
1799,Juniperus grandis,,993
916,Juniperus osteosperma,,994
315,Juniperus virginiana,,995
1694,Justicia americana,,996
221,Justicia californica,,997
923,Kalmia angustifolia,,998
52,Kalmia latifolia,,999
918,Kalmia polifolia,,1000
1214,Keckiella cordifolia,,1001
1547,Kindbergia oregana,,1002
1536,Knightia excelsa,,1003
1747,Kniphofia uvaria,,1004
1949,Krameria lanceolata,,1005
950,Lactuca serriola,,1006
1078,Lagerstroemia indica,,1007
666,Lagurus ovatus,,1008
1695,Lamium album,,1009
1573,Lamium amplexicaule,,1010
176,Lamium galeobdolon,,1011
1677,Lamium maculatum,,1012
1686,Lamium purpureum,,1013
1805,Lantana camara,,1014
1256,Laportea canadensis,,1015
1731,Lapsana communis,,1016
1549,Larix decidua,,1017
17,Larix laricina,,1018
592,Larrea tridentata,,1019
1113,Lasthenia californica,,1020
932,Lathyrus japonicus,,1021
862,Lathyrus latifolius,,1022
264,Lathyrus vestitus,,1023
1496,Laurelia novae-zelandiae,,1024
2079,Lavandula stoechas,,1025
377,Layia platyglossa,,1026
1929,Lemna minor,,1027
516,Leonotis nepetifolia,,1028
1901,Leonurus cardiaca,,1029
692,Lepechinia calycina,,1030
624,Lepidium latifolium,,1031
946,Lepidium virginicum,,1032
153,Lepidospartum squamatum,,1033
1157,Leptecophylla juniperina,,1034
1748,Leptecophylla tameiameiae,,1035
1307,Leptopteris hymenophylloides,,1036
1928,Leptopteris superba,,1037
951,Leptosiphon ciliatus,,1038
1376,Leptospermum scoparium,,1039
958,Leptosyne gigantea,,1040
510,Lespedeza capitata,,1041
166,Lespedeza cuneata,,1042
1950,Leucaena leucocephala,,1043
1752,Leucanthemum vulgare,,1044
2034,Leucobryum glaucum,,1045
50,Leucophyllum frutescens,,1046
2086,Leucopogon fasciculatus,,1047
1445,Leucopogon fraseri,,1048
1592,Lewisia rediviva,,1049
1122,Leycesteria formosa,,1050
983,Liatris aspera,,1051
1013,Liatris mucronata,,1052
1962,Liatris pycnostachya,,1053
614,Liatris spicata,,1054
970,Ligustrum lucidum,,1055
1481,Ligustrum sinense,,1056
1257,Ligustrum vulgare,,1057
2037,Lilium canadense,,1058
973,Lilium columbianum,,1059
1280,Lilium humboldtii,,1060
704,Lilium martagon,,1061
539,Lilium michiganense,,1062
2036,Lilium pardalinum,,1063
1288,Lilium parvum,,1064
931,Lilium philadelphicum,,1065
696,Lilium superbum,,1066
1985,Linanthus californicus,,1067
989,Linaria purpurea,,1068
346,Linaria vulgaris,,1069
1808,Lindera benzoin,,1070
1014,Lindheimera texana,,1071
991,Linnaea borealis,,1072
1618,Linum bienne,,1073
714,Linum lewisii,,1074
1698,Linum rigidum,,1075
685,Liquidambar styraciflua,,1076
1097,Liriodendron tulipifera,,1077
426,Lithophragma affine,,1078
1885,Lithophragma heterophyllum,,1079
1933,Lithospermum canescens,,1080
563,Lithospermum incisum,,1081
457,Lobelia angulata,,1082
1802,Lobelia cardinalis,,1083
1231,Lobelia inflata,,1084
2083,Lobelia kalmii,,1085
25,Lobelia siphilitica,,1086
1495,Lobelia spicata,,1087
1995,Lobularia maritima,,1088
1865,Loeselia mexicana,,1089
857,Lolium perenne,,1090
1946,Lomatium dasycarpum,,1091
1948,Lomatium utriculatum,,1092
1259,Lonicera canadensis,,1093
1001,Lonicera ciliosa,,1094
1260,Lonicera dioica,,1095
1058,Lonicera hispidula,,1096
821,Lonicera involucrata,,1097
1002,Lonicera japonica,,1098
83,Lonicera maackii,,1099
526,Lonicera morrowii,,1100
1261,Lonicera sempervirens,,1101
1003,Lonicera tatarica,,1102
212,Lophophora williamsii,,1103
1607,Lotus corniculatus,,1104
1612,Lotus corniculatus corniculatus,,1105
1966,Ludwigia alternifolia,,1106
232,Ludwigia octovalvis,,1107
639,Ludwigia peploides,,1108
1005,Luetkea pectinata,,1109
1701,Lunaria annua,,1110
1628,Lunularia cruciata,,1111
554,Lupinus albifrons,,1112
863,Lupinus arboreus,,1113
307,Lupinus bicolor,,1114
333,Lupinus hirsutissimus,,1115
305,Lupinus nanus,,1116
1979,Lupinus perennis,,1117
483,Lupinus polyphyllus,,1118
1025,Lupinus stiversii,,1119
1924,Lupinus succulentus,,1120
80,Lupinus texensis,,1121
1733,Lychnis flos-cuculi,,1122
294,Lycium ferocissimum,,1123
1552,Lycopodiella cernua,,1124
1267,Lycopodium clavatum,,1125
1572,Lycopodium volubile,,1126
634,Lycopus americanus,,1127
1601,Lycoris radiata,,1128
1740,Lygodesmia texana,,1129
254,Lygodium japonicum,,1130
1917,Lysichiton americanus,,1131
1502,Lysimachia ciliata,,1132
588,Lysimachia nummularia,,1133
151,Lysimachia quadrifolia,,1134
1807,Lysimachia terrestris,,1135
1036,Lysimachia thyrsiflora,,1136
1864,Lythrum alatum,,1137
956,Lythrum salicaria,,1138
1277,Maclura pomifera,,1139
1986,Madia elegans,,1140
962,Madia sativa,,1141
259,Magnolia grandiflora,,1142
484,Maianthemum canadense,,1143
1644,Maianthemum dilatatum,,1144
409,Maianthemum racemosum,,1145
1006,Maianthemum stellatum,,1146
1514,Malacothamnus fasciculatus,,1147
159,Malacothrix glabrata,,1148
1041,Malacothrix saxatilis,,1149
2015,Malosma laurina,,1150
551,Malus ×domestica,,1151
178,Malva arborea,,1152
418,Malva moschata,,1153
1566,Malva neglecta,,1154
196,Malva parviflora,,1155
1786,Malva sylvestris,,1156
1557,Malvaviscus arboreus,,1157
2062,Mammillaria dioica,,1158
272,Mammillaria heyderi,,1159
2018,Mangifera indica,,1160
116,Marah fabacea,,1161
1046,Marah macrocarpa,,1162
1047,Marah oregana,,1163
1836,Marchantia polymorpha,,1164
1866,Marrubium vulgare,,1165
274,Marshallia caespitosa,,1166
280,Matelea biflora,,1167
283,Matelea reticulata,,1168
910,Matricaria discoidea,,1169
147,Matteuccia struthiopteris,,1170
783,Maurandya antirrhiniflora,,1171
805,Mazus pumilus,,1172
1453,Medeola virginiana,,1173
864,Medicago arabica,,1174
2016,Medicago lupulina,,1175
1926,Medicago polymorpha,,1176
285,Medicago sativa,,1177
121,Melampodium leucanthum,,1178
1234,Melampyrum lineare,,1179
1131,Melia azedarach,,1180
1553,Melicytus alpinus,,1181
92,Melicytus ramiflorus,,1182
334,Melilotus albus,,1183
2019,Melilotus indicus,,1184
66,Melilotus officinalis,,1185
1056,Melinis repens,,1186
1812,Melissa officinalis,,1187
98,Melothria pendula,,1188
1814,Menispermum canadense,,1189
194,Mentha arvensis,,1190
2032,Mentha pulegium,,1191
1222,Mentzelia laevicaulis,,1192
1065,Menyanthes trifoliata,,1193
1720,Merremia dissecta,,1194
1067,Mertensia ciliata,,1195
1934,Mertensia paniculata,,1196
525,Mertensia virginica,,1197
31,Mesembryanthemum crystallinum,,1198
745,Metrosideros diffusa,,1199
5,Metrosideros excelsa,,1200
1163,Metrosideros fulgens,,1201
1565,Metrosideros perforata,,1202
702,Metrosideros polymorpha,,1203
536,Metrosideros umbellata,,1204
1070,Micranthes californica,,1205
1914,Micranthes virginiensis,,1206
1692,Microsorum pustulatum,,1207
421,Microsorum pustulatum pustulatum,,1208
726,Microsorum scandens,,1209
1410,Microstegium vimineum,,1210
915,Microsteris gracilis,,1211
371,Microtis unifolia,,1212
477,Mikania scandens,,1213
1860,Milla biflora,,1214
1117,Mimosa nuttallii,,1215
620,Mimosa pudica,,1216
1028,Mimosa quadrivalvis platycarpa,,1217
2014,Mimulus aurantiacus,,1218
115,Mimulus bigelovii,,1219
966,Mimulus cardinalis,,1220
1793,Mimulus guttatus,,1221
724,Mimulus lewisii,,1222
1199,Mimulus primuloides,,1223
1243,Mimulus ringens,,1224
308,Mirabilis jalapa,,1225
394,Mirabilis laevis,,1226
402,Mitchella repens,,1227
1151,Mitella diphylla,,1228
1082,Modiola caroliniana,,1229
1084,Mollugo verticillata,,1230
2039,Momordica charantia,,1231
2080,Monarda citriodora,,1232
834,Monarda didyma,,1233
974,Monarda fistulosa,,1234
999,Monarda punctata,,1235
1323,Monardella odoratissima,,1236
681,Monardella villosa,,1237
682,Moneses uniflora,,1238
581,Monotropa hypopitys,,1239
63,Monotropa uniflora,,1240
1990,Monstera deliciosa,,1241
873,Morella californica,,1242
1297,Morella cerifera,,1243
494,Morella pensylvanica,,1244
1578,Morinda citrifolia,,1245
1761,Morus alba,,1246
1412,Morus rubra,,1247
1564,Muehlenbeckia australis,,1248
1443,Muehlenbeckia axillaris,,1249
1090,Muehlenbeckia complexa,,1250
749,Muscari neglectum,,1251
1987,Mycelis muralis,,1252
2042,Myoporum laetum,,1253
1872,Myosotis latifolia,,1254
2095,Myosotis scorpioides,,1255
1675,Myosotis sylvatica,,1256
1435,Myriophyllum aquaticum,,1257
1526,Myrsine australis,,1258
1165,Myrsine divaricata,,1259
924,Myrtillocactus geometrizans,,1260
885,Nama demissa,,1261
1012,Nandina domestica,,1262
1685,Narcissus pseudonarcissus,,1263
391,Nassella pulchra,,1264
1101,Nasturtium officinale,,1265
1937,Navarretia squarrosa,,1266
493,Nelumbo lutea,,1267
600,Nemastylis geminiflora,,1268
967,Nemophila heterophylla,,1269
321,Nemophila menziesii,,1270
1477,Nemophila phacelioides,,1271
2098,Neomyrtus pedunculata,,1272
804,Neotinea ustulata,,1273
1943,Nepeta cataria,,1274
1462,Neptunia lutea,,1275
1650,Nerium oleander,,1276
1491,Nicotiana glauca,,1277
1111,Nicotiana obtusifolia,,1278
1064,Notholithocarpus densiflorus,,1279
564,Nothoscordum bivalve,,1280
131,Nuphar advena,,1281
104,Nuphar lutea,,1282
1115,Nuphar polysepala,,1283
1908,Nuphar variegata,,1284
387,Nuttallanthus canadensis,,1285
1116,Nuttallanthus texanus,,1286
777,Nymphaea alba,,1287
425,Nymphaea odorata,,1288
1413,Nyssa sylvatica,,1289
936,Obolaria virginica,,1290
1362,Oclemena acuminata,,1291
1059,Oemleria cerasiformis,,1292
1196,Oenothera biennis,,1293
590,Oenothera elata,,1294
1118,Oenothera laciniata,,1295
1096,Oenothera macrocarpa,,1296
1119,Oenothera rosea,,1297
1944,Oenothera speciosa,,1298
558,Oenothera suffrutescens,,1299
431,Oenothera triloba,,1300
218,Olea europaea,,1301
94,Olearia paniculata,,1302
149,Onoclea sensibilis,,1303
435,Oplopanax horridus,,1304
114,Opuntia basilaris,,1305
1123,Opuntia engelmannii,,1306
236,Opuntia engelmannii lindheimeri,,1307
1710,Opuntia ficus-indica,,1308
1759,Opuntia humifusa,,1309
1124,Opuntia littoralis,,1310
1125,Opuntia microdasys,,1311
1126,Opuntia phaeacantha,,1312
593,Opuntia polyacantha,,1313
331,Orchis mascula,,1314
429,Orchis purpurea,,1315
216,Ornithogalum umbellatum,,1316
1179,Orobanche fasciculata,,1317
2043,Orobanche uniflora,,1318
1128,Orthilia secunda,,1319
972,Osmorhiza berteroi,,1320
1904,Osmorhiza longistylis,,1321
1438,Osmunda claytoniana,,1322
72,Osmunda regalis,,1323
1044,Osmunda regalis spectabilis,,1324
1909,Osmundastrum cinnamomeum,,1325
1604,Ostrya virginiana,,1326
1989,Othocallis siberica,,1327
246,Oxalis acetosella,,1328
93,Oxalis articulata,,1329
1958,Oxalis corniculata,,1330
472,Oxalis montana,,1331
2049,Oxalis oregana,,1332
1959,Oxalis pes-caprae,,1333
980,Oxalis stricta,,1334
2065,Oxalis violacea,,1335
504,Oxydendrum arboreum,,1336
448,Oxyria digyna,,1337
345,Ozothamnus leptophyllus,,1338
570,Pachycereus pringlei,,1339
861,Pachysandra terminalis,,1340
353,Packera aurea,,1341
618,Packera glabella,,1342
1232,Packera obovata,,1343
1138,Paeonia brownii,,1344
201,Paeonia californica,,1345
690,Paesia scaberula,,1346
1458,Palafoxia callosa,,1347
33,Panax trifolius,,1348
1139,Pancratium maritimum,,1349
632,Panicum virgatum,,1350
1143,Papaver heterophyllum,,1351
1289,Papaver rhoeas,,1352
132,Paraserianthes lophantha,,1353
1871,Parathelypteris noveboracensis,,1354
1649,Parentucellia viscosa,,1355
1984,Parietaria judaica,,1356
186,Paris quadrifolia,,1357
1358,Parkinsonia aculeata,,1358
1177,Parkinsonia florida,,1359
301,Parnassia palustris,,1360
1569,Parsonsia heterophylla,,1361
822,Parthenium hysterophorus,,1362
427,Parthenium integrifolium,,1363
250,Parthenocissus quinquefolia,,1364
659,Paspalum dilatatum,,1365
1395,Passiflora caerulea,,1366
507,Passiflora foetida,,1367
509,Passiflora incarnata,,1368
508,Passiflora lutea,,1369
742,Passiflora tetrandra,,1370
527,Pastinaca sativa,,1371
1251,Paulownia tomentosa,,1372
729,Pedicularis attollens,,1373
2054,Pedicularis canadensis,,1374
100,Pedicularis densiflora,,1375
529,Pedicularis groenlandica,,1376
1991,Pedicularis semibarbata,,1377
276,Pelargonium × hortorum,,1378
53,Pellaea andromedifolia,,1379
1326,Pellaea atropurpurea,,1380
2070,Pellaea mucronata,,1381
1155,Peltandra virginica,,1382
1379,Pennantia corymbosa,,1383
1778,Pennisetum setaceum,,1384
1703,Penstemon barbatus,,1385
1922,Penstemon centranthifolius,,1386
2011,Penstemon cobaea,,1387
4,Penstemon digitalis,,1388
671,Penstemon newberryi,,1389
1160,Penstemon rydbergii,,1390
816,Pentagramma triangularis,,1391
424,Penthorum sedoides,,1392
459,Perilla frutescens,,1393
1167,Peritoma arborea,,1394
1359,Persea americana,,1395
892,Persicaria amphibia,,1396
1169,Persicaria capitata,,1397
1625,Persicaria lapathifolia,,1398
1787,Persicaria maculosa,,1399
1170,Persicaria pensylvanica,,1400
37,Persicaria perfoliata,,1401
1915,Persicaria sagittata,,1402
1176,Persicaria virginiana,,1403
1777,Petasites frigidus palmatus,,1404
743,Petrorhagia dubia,,1405
2048,Phacelia californica,,1406
374,Phacelia cicutaria,,1407
375,Phacelia congesta,,1408
44,Phacelia crenulata,,1409
934,Phacelia distans,,1410
619,Phacelia minor,,1411
1837,Phalaris aquatica,,1412
730,Phalaris arundinacea,,1413
1876,Phegopteris connectilis,,1414
771,Phegopteris hexagonoptera,,1415
1162,Philadelphus lewisii,,1416
262,Phlegmariurus varius,,1417
2056,Phleum pratense,,1418
1183,Phlox diffusa,,1419
1751,Phlox divaricata,,1420
1192,Phlox divaricata laphamii,,1421
1015,Phlox pilosa,,1422
1186,Phoenix canariensis,,1423
1568,Pholistoma auritum,,1424
1092,Phoradendron californicum,,1425
113,Phoradendron leucarpum,,1426
2031,Phoradendron tomentosum,,1427
1571,Phormium cookianum,,1428
214,Phormium tenax,,1429
872,Phragmites australis,,1430
831,Phryma leptostachya,,1431
369,Phyla lanceolata,,1432
368,Phyla nodiflora,,1433
1704,Phyllocladus alpinus,,1434
665,Phyllodoce breweri,,1435
1188,Phyllodoce empetriformis,,1436
2074,Physocarpus capitatus,,1437
1532,Physocarpus opulifolius,,1438
768,Physostegia virginiana,,1439
1935,Phytolacca americana,,1440
1548,Picea abies,,1441
579,Picea glauca,,1442
1512,Picea mariana,,1443
393,Picea pungens,,1444
1831,Picea rubens,,1445
1870,Picea sitchensis,,1446
2022,Pickeringia montana,,1447
1881,Pilea pumila,,1448
247,Pilosella officinarum,,1449
1637,Pinguicula vulgaris,,1450
288,Pinus banksiana,,1451
2035,Pinus contorta,,1452
1529,Pinus contorta contorta,,1453
1226,Pinus contorta murrayana,,1454
1711,Pinus coulteri,,1455
51,Pinus echinata,,1456
1347,Pinus jeffreyi,,1457
1878,Pinus lambertiana,,1458
746,Pinus monophylla,,1459
555,Pinus monticola,,1460
1828,Pinus mugo,,1461
2097,Pinus palustris,,1462
1895,Pinus ponderosa,,1463
1060,Pinus radiata,,1464
739,Pinus resinosa,,1465
1076,Pinus rigida,,1466
299,Pinus sabiniana,,1467
741,Pinus strobus,,1468
286,Pinus sylvestris,,1469
1843,Pinus taeda,,1470
803,Piper excelsum,,1471
1835,Piper excelsum excelsum,,1472
158,Pistacia lentiscus,,1473
1195,Pistia stratiotes,,1474
598,Pittocaulon praecox,,1475
198,Pittosporum crassifolium,,1476
1050,Pittosporum eugenioides,,1477
207,Pittosporum tenuifolium,,1478
341,Plantago coronopus,,1479
1970,Plantago erecta,,1480
978,Plantago lanceolata,,1481
342,Plantago major,,1482
675,Plantago maritima,,1483
528,Plantago media,,1484
721,Platanthera ciliaris,,1485
395,Platanthera dilatata,,1486
1906,Platanthera dilatata leucostachys,,1487
1798,Platanthera psycodes,,1488
107,Platanus occidentalis,,1489
203,Platanus racemosa,,1490
468,Platystemon californicus,,1491
455,Pleopeltis polypodioides,,1492
85,Pluchea odorata,,1493
124,Plumeria rubra,,1494
1333,Pneumatopteris pennigera,,1495
1377,Poa annua,,1496
718,Podocarpus nivalis,,1497
761,Podocarpus totara,,1498
26,Podophyllum peltatum,,1499
922,Pogonia ophioglossoides,,1500
1215,Polanisia dodecandra,,1501
434,Polemonium californicum,,1502
1216,Polemonium occidentale,,1503
433,Polemonium reptans,,1504
754,Polygala alba,,1505
914,Polygala californica,,1506
1211,Polygala paucifolia,,1507
1461,Polygala sanguinea,,1508
776,Polygonatum biflorum,,1509
1218,Polygonum aviculare,,1510
766,Polygonum paronychia,,1511
1981,Polypodium californicum,,1512
1492,Polypodium glycyrrhiza,,1513
719,Polypodium scouleri,,1514
1293,Polypodium virginianum,,1515
1797,Polypodium vulgare,,1516
75,Polypogon monspeliensis,,1517
913,Polystichum acrostichoides,,1518
84,Polystichum munitum,,1519
891,Polystichum oculatum,,1520
1560,Polystichum vestitum,,1521
1062,Polytaenia texana,,1522
613,Polytrichum juniperinum,,1523
788,Pontederia cordata,,1524
1654,Populus alba,,1525
1428,Populus balsamifera,,1526
662,Populus deltoides,,1527
663,Populus fremontii,,1528
1429,Populus grandidentata,,1529
1430,Populus tremuloides,,1530
1224,Populus trichocarpa,,1531
456,Portulaca oleracea,,1532
487,Portulaca pilosa,,1533
386,Potamogeton nodosus,,1534
54,Potentilla anserina,,1535
890,Potentilla anserina pacifica,,1536
1229,Potentilla gracilis,,1537
1558,Potentilla indica,,1538
1639,Potentilla norvegica,,1539
1197,Potentilla recta,,1540
2009,Potentilla simplex,,1541
855,Primula clevelandii,,1542
911,Primula hendersonii,,1543
1670,Primula veris,,1544
1774,Primula vulgaris,,1545
1233,Proboscidea louisianica,,1546
752,Prosartes hookeri,,1547
191,Prosopis glandulosa,,1548
876,Prosopis pubescens,,1549
1931,Prosthechea cochleata,,1550
759,Prumnopitys ferruginea,,1551
442,Prumnopitys taxifolia,,1552
846,Prunella vulgaris,,1553
1146,Prunus avium,,1554
1648,Prunus emarginata,,1555
2075,Prunus ilicifolia,,1556
2087,Prunus laurocerasus,,1557
1479,Prunus mexicana,,1558
733,Prunus pensylvanica,,1559
1235,Prunus persica,,1560
1426,Prunus serotina,,1561
1668,Prunus spinosa,,1562
213,Prunus virginiana,,1563
939,Pseudognaphalium californicum,,1564
1210,Pseudognaphalium luteoalbum,,1565
1485,Pseudognaphalium microcephalum,,1566
1136,Pseudognaphalium obtusifolium,,1567
748,Pseudopanax arboreus,,1568
1356,Pseudopanax crassifolius,,1569
1855,Pseudotsuga menziesii,,1570
1632,Pseudotsuga menziesii menziesii,,1571
1371,Pseudowintera colorata,,1572
1370,Psidium guajava,,1573
1666,Psorothamnus spinosus,,1574
311,Ptelea trifoliata,,1575
1178,Pteridium aquilinum,,1576
1581,Pteridium esculentum,,1577
1242,Pteris tremula,,1578
661,Pterospora andromedea,,1579
1321,Pueraria montana,,1580
217,Punica granatum,,1581
499,Purshia tridentata,,1582
1788,Pycnanthemum virginianum,,1583
1245,Pyrola asarifolia,,1584
135,Pyrola elliptica,,1585
1207,Pyrola picta,,1586
1020,Pyrrhopappus pauciflorus,,1587
1034,Pyrrosia eleagnifolia,,1588
1508,Pyrus calleryana,,1589
70,Quercus agrifolia,,1590
1399,Quercus alba,,1591
1400,Quercus bicolor,,1592
417,Quercus chrysolepis,,1593
2059,Quercus douglasii,,1594
1936,Quercus durata,,1595
957,Quercus falcata,,1596
903,Quercus fusiformis,,1597
365,Quercus gambelii,,1598
700,Quercus garryana,,1599
1480,Quercus ilex,,1600
490,Quercus ilicifolia,,1601
182,Quercus kelloggii,,1602
1364,Quercus lobata,,1603
1401,Quercus macrocarpa,,1604
1667,Quercus marilandica,,1605
655,Quercus michauxii,,1606
1460,Quercus montana,,1607
230,Quercus muehlenbergii,,1608
1110,Quercus nigra,,1609
1404,Quercus palustris,,1610
1309,Quercus phellos,,1611
211,Quercus robur,,1612
2057,Quercus rubra,,1613
1133,Quercus stellata,,1614
2058,Quercus velutina,,1615
2061,Quercus virginiana,,1616
416,Quercus wislizeni,,1617
413,Quincula lobata,,1618
1130,Ranunculus abortivus,,1619
1753,Ranunculus acris,,1620
678,Ranunculus californicus,,1621
981,Ranunculus occidentalis,,1622
1842,Ranunculus repens,,1623
422,Ranunculus sceleratus,,1624
1368,Raphanus raphanistrum,,1625
1559,Raphanus sativus,,1626
1253,Rapistrum rugosum,,1627
1513,Ratibida columnifera,,1628
998,Ratibida pinnata,,1629
1535,Raukaua simplex,,1630
1255,Reseda luteola,,1631
1938,Rhamnus cathartica,,1632
1455,Rhamnus ilicifolia,,1633
784,Rhexia mariana,,1634
38,Rhinanthus minor,,1635
669,Rhizophora mangle,,1636
1258,Rhodiola integrifolia,,1637
550,Rhodiola rosea,,1638
1528,Rhododendron canadense,,1639
1522,Rhododendron columbianum,,1640
709,Rhododendron groenlandicum,,1641
252,Rhododendron maximum,,1642
725,Rhododendron occidentale,,1643
155,Rhododendron periclymenoides,,1644
760,Rhopalostylis sapida,,1645
295,Rhus aromatica,,1646
905,Rhus copallinum,,1647
1391,Rhus glabra,,1648
1475,Rhus integrifolia,,1649
1902,Rhus lanceolata,,1650
2012,Rhus ovata,,1651
637,Rhus trilobata,,1652
961,Rhus typhina,,1653
240,Rhus virens,,1654
340,Rhynchospora colorata,,1655
1630,Ribes aureum,,1656
1263,Ribes cereum,,1657
1320,Ribes roezlii,,1658
1063,Ribes sanguineum,,1659
573,Ribes speciosum,,1660
3,Ricinus communis,,1661
1567,Ripogonum scandens,,1662
1262,Rivina humilis,,1663
1760,Robinia pseudoacacia,,1664
1137,Romneya coulteri,,1665
762,Romulea rosea,,1666
1863,Rosa californica,,1667
1700,Rosa canina,,1668
1066,Rosa gymnocarpa,,1669
302,Rosa multiflora,,1670
1272,Rosa nutkana,,1671
71,Rosa palustris,,1672
1274,Rosa rubiginosa,,1673
380,Rosa rugosa,,1674
1275,Rosa woodsii,,1675
2060,Rosmarinus officinalis,,1676
41,Rubus allegheniensis,,1677
954,Rubus armeniacus,,1678
87,Rubus cissoides,,1679
1975,Rubus fruticosus,,1680
1303,Rubus idaeus,,1681
1276,Rubus laciniatus,,1682
574,Rubus occidentalis,,1683
1238,Rubus odoratus,,1684
542,Rubus parviflorus,,1685
511,Rubus phoenicolasius,,1686
1699,Rubus spectabilis,,1687
1031,Rubus trivialis,,1688
1069,Rubus ursinus,,1689
1339,Rudbeckia hirta,,1690
447,Rudbeckia laciniata,,1691
1311,Rudbeckia triloba,,1692
1454,Ruellia caroliniensis,,1693
1221,Ruellia humilis,,1694
1384,Ruellia nudiflora,,1695
1815,Ruellia strepens,,1696
984,Rumex acetosella,,1697
985,Rumex crispus,,1698
1841,Rumex obtusifolius,,1699
219,Ruscus aculeatus,,1700
2069,Sabal minor,,1701
137,Sabal palmetto,,1702
610,Sabatia angularis,,1703
612,Sabatia campestris,,1704
1809,Sagittaria latifolia,,1705
1467,Salix babylonica,,1706
390,Salix exigua,,1707
1072,Salix lasiolepis,,1708
1431,Salix nigra,,1709
123,Salsola tragus,,1710
1715,Salvia apiana,,1711
2033,Salvia azurea,,1712
397,Salvia coccinea,,1713
987,Salvia columbariae,,1714
589,Salvia engelmannii,,1715
122,Salvia farinacea,,1716
195,Salvia leucophylla,,1717
1705,Salvia lyrata,,1718
319,Salvia mellifera,,1719
778,Salvia pratensis,,1720
1714,Salvia spathacea,,1721
273,Sambucus nigra,,1722
907,Sambucus nigra caerulea,,1723
820,Sambucus nigra canadensis,,1724
643,Sambucus racemosa,,1725
97,Sambucus racemosa racemosa,,1726
1086,Samolus repens,,1727
404,Sanguinaria canadensis,,1728
1642,Sanguisorba minor,,1729
1575,Sanicula arctopoides,,1730
1278,Sanicula bipinnatifida,,1731
988,Sanicula crassicaulis,,1732
1357,Sapindus saponaria,,1733
239,Saponaria officinalis,,1734
410,Sarcodes sanguinea,,1735
152,Sarracenia alata,,1736
2096,Sarracenia flava,,1737
807,Sarracenia purpurea,,1738
1409,Sassafras albidum,,1739
